name,source,externalid,url,definition,reaction,control,cids,protacxns,geneids,taxid,taxname,ecs,pmids,cidsreactant,cidsproduct
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,Ser ⟶ ETA + carbon dioxide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857581'>Ser</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/700'>ETA</a>,activated by CHLRE_01g038250v5,280|6857581|700,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,6857581,280|700
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2-acetamido-5-oxopentanoic acid + L-Glu ⟶ 2OG + N-acetyl-L-ornithine,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/192878'>2-acetamido-5-oxopentanoic acid</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439232'>N-acetyl-L-ornithine</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a>,activated by CHLRE_06g278163v5,192878|439232|51|5460299,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,192878|5460299,439232|51
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + ETA ⟶ ADP + PETA,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/700'>ETA</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1015'>PETA</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by CHLRE_06g291600v5,1015|5957|6022|700,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5957|700,1015|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,1-acyl-sn-glycerol-3-phosphate + acyl-CoA ⟶ CoA-SH + PA,1-acyl-sn-glycerol-3-phosphate + acyl-CoA ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/87642'>CoA-SH</a> + PA,activated by CHLRE_09g398289v5,87642,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,NULL,87642
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,G3P + acyl-CoA ⟶ 1-acyl LPA + CoA-SH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/439162'>G3P</a> + acyl-CoA ⟶ 1-acyl LPA + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/87642'>CoA-SH</a>,activated by CHLRE_06g273250v5,439162|87642,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,439162,87642
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-1-phosphatidylserine ⟶ PE + carbon dioxide,L-1-phosphatidylserine ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + PE,activated by CHLRE_02g119600v5,280,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,NULL,280
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,G3P + acyl-CoA ⟶ 1-acyl-sn-glycerol-3-phosphate + CoA-SH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/439162'>G3P</a> + acyl-CoA ⟶ 1-acyl-sn-glycerol-3-phosphate + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/87642'>CoA-SH</a>,activated by CHLRE_02g143000v5,439162|87642,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,439162,87642
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,DHCE + Oxygen + TPNH ⟶ H2O + TPN + phytoceramide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/977'>Oxygen</a> + DHCE ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> + phytoceramide,activated by FAH,5884|5886|962|977,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5884|977,5886|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,SPAP ⟶ HXAL + PETA,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/644260'>SPAP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1015'>PETA</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/984'>HXAL</a>,activated by CHLRE_03g155051v5,1015|644260|984,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,644260,1015|984
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,PALM-CoA + Ser ⟶ 3-ketosphinganine + CoA-SH + carbon dioxide,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/644109'>PALM-CoA</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857581'>Ser</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439853'>3-ketosphinganine</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/87642'>CoA-SH</a>,activated by SPT,280|439853|644109|6857581|87642,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,644109|6857581,280|439853|87642
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H+ + NADH + NO3- ⟶ H2O + NAD + Nitrite,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/943'>NO3-</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/946'>Nitrite</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a>,activated by CHLRE_09g410950v5,1038|439153|5893|943|946|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|439153|943,5893|946|962
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,HCN + thiosulfate ⟶ H2SO3 + thiocyanate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/768'>HCN</a> + thiosulfate ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1100'>H2SO3</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/781'>thiocyanate</a>,activated by CHLRE_13g607050v5,1100|768|781,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,768,1100|781
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,CAP + L-Orn ⟶ L-Cit + Pi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/278'>CAP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6262'>L-Orn</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/9750'>L-Cit</a>,activated by CHLRE_02g079700v5,1061|278|6262|9750,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,278|6262,1061|9750
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + H2O + L-Met ⟶ HPO4(2-) + PPi + SAM,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992087'>L-Met</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1023'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/34756'>SAM</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/3681305'>HPO4(2-)</a>,activated by CHLRE_06g250200v5,1023|34756|3681305|5957|6992087|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5957|6992087|962,1023|34756|3681305
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + R5P ⟶ AMP + PRPP,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + R5P ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6083'>AMP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/7339'>PRPP</a>,activated by ribose phosphate diphosphokinase,5957|6083|7339,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5957,6083|7339
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + IMP + NAD ⟶ NADH + XMP,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/135398640'>IMP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/73323'>XMP</a>,activated by CHLRE_14g614300v5,135398640|439153|5893|73323|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,135398640|5893|962,439153|73323
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + dioxygen + urate ⟶ 5-hydroxyisourate + H2O2,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1175'>urate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/977'>dioxygen</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/250388'>5-hydroxyisourate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/784'>H2O2</a>,activated by CHLRE_12g504950v5,1175|250388|784|962|977,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1175|962|977,250388|784
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,H2O + NAD + xanthine ⟶ H+ + NADH + urate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1188'>xanthine</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1175'>urate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a>,activated by CHLRE_12g545101v5,1038|1175|1188|439153|5893|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1188|5893|962,1038|1175|439153
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"5-hydroxyisourate + H2O ⟶ 5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H imidazole-5-carboxylate","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/250388'>5-hydroxyisourate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/21145222'>5-hydroxy-2-oxo-4-ureido-2,5-dihydro-1H imidazole-5-carboxylate</a>",activated by CHLRE_17g735950v5,21145222|250388|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,250388|962,21145222
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"D-ribose 1,5-bisphosphate + dioxygen ⟶ 2-phosphoglycolate + 3PG","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/3036640'>D-ribose 1,5-bisphosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/977'>dioxygen</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439183'>3PG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/529'>2-phosphoglycolate</a>",activated by RuBisCO,3036640|439183|529|977,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,3036640|977,439183|529
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + glycerate ⟶ 3PG + ADP,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/439194'>glycerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439183'>3PG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by CHLRE_12g542300v5,439183|439194|5957|6022,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,439194|5957,439183|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"5,10-methylene-THF + Gly ⟶ L-Ser + THF","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/135510647'>5,10-methylene-THF</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/750'>Gly</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/135398650'>THF</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6857581'>L-Ser</a>",activated by SHMT,135398650|135510647|6857581|750,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,135510647|750,135398650|6857581
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"Gly + NAD + THF ⟶ 5,10-methylene-THF + NADH + ammonia + carbon dioxide","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/135398650'>THF</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/750'>Gly</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/135510647'>5,10-methylene-THF</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/222'>ammonia</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/280'>carbon dioxide</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a>",activated by GDC,135398650|135510647|222|280|439153|5893|750,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,135398650|5893|750,135510647|222|280|439153
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + NAcGlu ⟶ ADP + N-acetylglutamyl-phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/70914'>NAcGlu</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/440236'>N-acetylglutamyl-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a>,activated by CHLRE_01g015000v5,440236|5957|6022|70914,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5957|70914,440236|6022
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,glycolate ⟶ glyoxylate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460308'>glycolate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/760'>glyoxylate</a>,activated by CHLRE_03g171300v5,5460308|760,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460308,760
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Glu + glyoxylate ⟶ 2OG + Gly,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/33032'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/760'>glyoxylate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/750'>Gly</a>,activated by CHLRE_10g451950v5,33032|51|750|760,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,33032|760,51|750
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,NADH + hydroxypyruvate ⟶ NAD + glycerate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/964'>hydroxypyruvate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439194'>glycerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a>,activated by CHLRE_06g295450v5,439153|439194|5893|964,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,439153|964,439194|5893
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,Ser + glyoxylate ⟶ Gly + hydroxypyruvate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5951'>Ser</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/760'>glyoxylate</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/750'>Gly</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/964'>hydroxypyruvate</a>,activated by CHLRE_01g005150v5,5951|750|760|964,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5951|760,750|964
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2-phosphoglycolate + H2O ⟶ glycolate + phosphate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/529'>2-phosphoglycolate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/757'>glycolate</a>,activated by CHLRE_06g271400v5,1061|529|757|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,529|962,1061|757
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,NAD+ + glycerate ⟶ NADH + hydroxypyruvate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/439194'>glycerate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD+</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/964'>hydroxypyruvate</a>,activated by CHLRE_06g295450v5,439153|439194|5893|964,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,439194|5893,439153|964
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,N-acetylglutamyl-phosphate + TPNH ⟶ 2-acetamido-5-oxopentanoic acid + Pi + TPN,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/440236'>N-acetylglutamyl-phosphate</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5884'>TPNH</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/192878'>2-acetamido-5-oxopentanoic acid</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5886'>TPN</a>,activated by CHLRE_03g146187v5,1061|192878|440236|5884|5886,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,440236|5884,1061|192878|5886
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,2OG + L-Orn ⟶ Glu + L-Glu5S,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6262'>L-Orn</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/193305'>L-Glu5S</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>Glu</a>,activated by CHLRE_11g474800v5,193305|51|5460299|6262,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,51|6262,193305|5460299
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,1PYR-5COOH + H+ + NAD(P)H ⟶ L-Pro + NAD(P)+,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/11966181'>1PYR-5COOH</a> + NAD(P)H ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6971047'>L-Pro</a> + NAD(P)+,activated by CHLRE_03g154550v5,1038|11966181|6971047,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,1038|11966181,6971047
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,1PYR-5COOH + NAD ⟶ Glu + H+ + NADH,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/11966181'>1PYR-5COOH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5893'>NAD</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1038'>H+</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/439153'>NADH</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>Glu</a>,activated by CHLRE_12g520350v5,1038|11966181|439153|5460299|5893,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,11966181|5893,1038|439153|5460299
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Glu + OA ⟶ 2OG + L-Asp,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/970'>OA</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/51'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a>,activated by aspartate aminotransferase,51|5460294|5460299|970,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460299|970,51|5460294
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + H2O + L-Asp + L-Gln ⟶ AMP + L-Asn + L-Glu + PPi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992086'>L-Gln</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/962'>H2O</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1023'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6083'>AMP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992089'>L-Asn</a>,activated by CHLRE_01g004300v5,1023|5460294|5460299|5957|6083|6992086|6992089|962,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460294|5957|6992086|962,1023|5460299|6083|6992089
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,"(1,4-alpha-glycosyl)n + ADP-D-glucose ⟶ (1,4-alpha-glycosyl)n + ADP","<a href='https://pubchem.ncbi.nlm.nih.gov/compound/16500'>ADP-D-glucose</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/79025'>(1,4-alpha-glycosyl)n</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6022'>ADP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/79025'>(1,4-alpha-glycosyl)n</a>",activated by Starch synthase.,16500|6022|79025,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,16500|79025,6022|79025
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + L-Asp + ammonia ⟶ AMP + L-Asn + PPi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/222'>ammonia</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1023'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6083'>AMP</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6992089'>L-Asn</a>,activated by CHLRE_01g004300v5,1023|222|5460294|5957|6083|6992089,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,222|5460294|5957,1023|6083|6992089
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,L-Glu + OA ⟶ 2OG + L-Asp,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460299'>L-Glu</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/970'>OA</a> ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/164533'>2OG</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a>,activated by aspartate transaminase,164533|5460294|5460299|970,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460299|970,164533|5460294
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,CAP + L-canaline ⟶ O-ureidohomoserine + Pi,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/278'>CAP</a> + L-canaline ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1061'>Pi</a> + O-ureidohomoserine,activated by CHLRE_02g079700v5,1061|278,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,278,1061
Metabolism and regulation,Plant Reactome,R-CRE-2744345,http://plantreactome.gramene.org/content/detail/R-CRE-2744345,ATP + L-Asp + O-ureidohomoserine ⟶ AMP + PPi + canavaninosuccinate,<a href='https://pubchem.ncbi.nlm.nih.gov/compound/5460294'>L-Asp</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/5957'>ATP</a> + O-ureidohomoserine ⟶ <a href='https://pubchem.ncbi.nlm.nih.gov/compound/1023'>PPi</a> + <a href='https://pubchem.ncbi.nlm.nih.gov/compound/6083'>AMP</a> + canavaninosuccinate,activated by CHLRE_09g416050v5,1023|5460294|5957|6083,NULL,NULL,3055,Chlamydomonas reinhardtii,NULL,NULL,5460294|5957,1023|6083
